input,rle,cost,output
xs0_0,4bo$3bo$3b3o$15bo$15bobo$15b2o$4b2o$3b2o$5bo9$bo$b2o$obo!,4,xp2_77zy4f,
xs0_0,obo$b2o$bo5$3bo$4b2o$3b2o2$9bo$b2o4b2o$obo5b2o$2bo!,4,xp2_ggw77zdmr,
xs0_0,22bobo$22b2o$23bo$8bo$9bo$7b3o$4bo$4b2o$3bobo5$20b2o$19b2o$3o18bo$2bo$bo!,5,xp2_fy0u,
xs0_0,obo$b2o8bo$bo10bo$10b3o7$12b3o2b3o$14bo2bo$13bo4bo7bo$25b2o$25bobo!,5,xp2_gy47z3,
xs0_0,2bo$obo$b2o7$16bobo$4bo11b2o$5b2o10bo$4b2o$13b2o$13bobo$13bo7$19b2o$18b2o$20bo!,5,xp2_111zy2e,
xs0_0,bo$2bo5bobo$3o5b2o$9bo9$10bo$8bobo$2bo6b2o$3b2o9b2o$2b2o10bobo$14bo!,5,xp2_y3fzsszy8ccc,
xs0_0,3bobo$4b2o$4bo6$16bo$15bo$15b3o2$13bo$11bobo$12b2o9$b2o$obo$2bo10b2o$12bobo$14bo!,5,xp2_333zy78kic,
xs0_0,6bo$4bobo$5b2o2$2bo$obo$b2o$16bo$5bo9b2o$6bo8bobo$4b3o2$8bo$8b2o$7bobo!,5,xp2_7zyas,
xs0_0,19bobo$19b2o$20bo5$20bo$18b2o$19b2o3$21b2o$2o18b2o$b2o19bo$o9$21b2o$20b2o$22bo!,5,xp2_07zezy7333,
xs0_0,4bo$2bobo$3b2o3$2o$b2o$o6bo5bobo$8b2o3b2o$7b2o5bo7$4b2o$5b2o$4bo!,5,xp2_6952zyb77,
xs0_0,3bo$4b2o$3b2o$8bo$7bo$7b3o2$bo$2bo$3o9$13b3o$b2o10bo$obo11bo$2bo!,5,xp2_2222y77,
xs0_0,2bo$obo$b2o8$9b2o$9bobo$9bo7$17b2o$16b2o$4bo13bo$4b2o3b3o$3bobo3bo$10bo!,5,xp2_7ydeezxee,
xs0_0,18bo$18bobo$18b2o5$19bo$19bobo$19b2o$13bo$13bobo$13b2o$8b2o$7bobo$9bo10$2o$b2o$o!,5,xp2_g07z7y48888zx8kic,
xs0_0,7bo$8bo$6b3o11$3bo$4b2o$3b2o3$bo$b2o$obo4$28bo$27b2o$27bobo4$19b2o$18b2o$20bo!,5,xp2_7z0ezw2222,
xs0_0,19bobo$2o17b2o$b2o17bo$o$22b3o$22bo$23bo3$11b2o$12b2o10b2o$11bo12bobo$24bo!,5,xp2_6413zzyfsy1e,
xs0_0,13bo$12bo$12b3o5$6bo$5bo6bo$5b3o3bo$bo9b3o$b2o$obo12$11b2o$10b2o$12bo!,5,xp2_0696zzf,
xs0_0,11bo$12bo$obo7b3o$b2o$bo7$12bo$12bobo$12b2o$7b2o$6bobo$8bo14bo$22b2o$22bobo!,5,xp2_7y87,
xs0_0,17bobo$17b2o$18bo$obo$b2o$bo5bo$6b2o$6bobo5b2o$14bobo$14bo3$8b3o$8bo$9bo!,5,xp2_7zxcik8,
xs0_0,10bo$10bobo$10b2o5$bo$b2o$obo4bo$6b2o$6bobo4$14bo$13b2o$13bobo$9b2o$8b2o$10bo!,5,xp2_111zy27,
xs0_0,5bo$3bobo$4b2o5bo$10bo$10b3o$bo$b2o$obo4bo$7b2o$6bobo7$4bo$4b2o$3bobo!,5,xp2_hhhzzxciic,
xs0_0,3bo$2bo$2b3o3$2bo$obo$b2o5$b2o9bo$2b2o7bo$bo9b3o4$11b2o$11bobo$11bo!,5,xp2_77zweezy6s,
xs0_0,19bo$19bobo$19b2o$bo24bo$2bo21b2o$3o22b2o6$20bo$20bobo$20b2o3$19bo$18b2o$18bobo!,5,xp2_1111y2s,
xs0_0,11bo$9b2o$10b2o4$6b2o$7b2o$6bo2$bo$b2o$obo3$3b3o$5bo$4bo2$24b2o$23b2o$25bo!,5,xp2_696zu,
xs0_0,21bobo$21b2o$22bo8$15bo$14b2o$14bobo$9b2o$10b2o$9bo8b3o$18bo$19bo2$bo$b2o$obo!,5,xp2_fzy1f,
